,address,mapx,mapy,name
641,,,,충청남도 아산시 공수리 제3공영주차장
642,경상남도 남해군 미조면 미조리 102,404448,234840,경상남도 남해군 미조북항 화장실
643,경상북도 상주시 함창읍 교촌리 216,414423,441836,경상북도 상주시 한국한복진흥원
644,경상북도 문경시 농암면 농암리 217-3,400528,444432,경상북도 문경시 농암면농업인상담소
645,,,,전라북도 장수군 계남면 농촌중심지 활성화사업 행복나눔터
646,,,,부산광역시 기장군 이천수산물 직매장
647,인천광역시 연수구 송도동 313-9,278805,535124,인천광역시 연수구 인천 송도소방서 국제119안전센터
648,경기도 안양시 만안구 안양동 1383,305099,533541,경기도 안양시 안양8동 행정복지센터
649,,,,제주특별자치도 제주시 한림1리 공동체공간 조성공사
650,,,,경기도 부천시 고강다목적체육센터
651,,,,세종특별자치시  행정중심복합도시 도시상징광장 주차장 건설공사(B~C)
652,,,,경기도 시흥시 은계어울림센터-1
653,,,,"서울특별시 성동구 서울교통공사 2,3호선(174칸) 신조전동차(다원시스)"
654,서울특별시 강남구 논현동 125-13,314103,545988,서울특별시 강남구 강남구 논현동 공공시설
655,,,,서울특별시 성동구 서울교통공사 2호선(214칸) 전동차(현대로템)
656,,,,서울특별시 성동구 서울교통공사 2호선(200칸) 전동차(다원시스)
657,경상북도 울진군 북면 부구리 159-44,522187,501055,경상북도 울진군 북면하나어린이집
658,충청남도 아산시 실옥동 181-15,310321,465599,충청남도 아산시 아산시 육아종합지원센터
659,,,,충청남도 금산군 칠백의 총 기념관 및 관리소
660,,,,제주특별자치도 제주시 제주 고산리 유적 정비사업
661,,,,경기도 용인시 용인시 국민체육센터
662,,,,전라남도 영암군 영암군 수도사업소 신축공사
663,경기도 안양시 만안구 안양동 707-139,304700,532958,경기도 안양시 석수1동 경로당
664,전라북도 완주군 삼례읍 삼례리 1691-7,317070,368278,전라북도 완주군 삼례중학교
665,,,,강원도 강릉시 환동해특수재난대응단 청사
666,,,,충청북도 청주시 청주 보듬이나눔이 어린이집
667,,,,충청북도 청주시 덕벌 모임터
668,,,,경기도 오산시 오산 시니어클럽 건립공사
669,,,,울산광역시 중구 울산 출입국ㆍ외국인 사무소
670,,,,전라북도 무주군 무주향교 화장실
671,전라남도 강진군 강진읍 동성리 548,287391,228219,전라남도 강진군 강진다산청렴연수원
672,전라남도 강진군 강진읍 동성리 545,287337,228195,전라남도 강진군 강진청소년수련관
673,,,,경상남도 창원시 중리체육공원 게이트볼장 및 화장실
674,전라남도 장성군 장성읍 영천리 1048-13,289467,301046,전라남도 장성군 국립농산물품질관리원 전남지원 장성사무소
675,,,,전라남도 순천시 순천공립 치매전담형 주야간보호시설
676,충청북도 충주시 지현동 1800-34,394053,484149,충청북도 충주시 충주시 보훈회관
677,,,,전라남도 구례군 구례 도시창생을 위한 문화관광레저 군민광장 및 지하주차장
678,전라남도 목포시 대성동 27-7,252289,245743,전라남도 목포시 대성동행정복지센터
679,,,,전라남도 목포시 유달산 노적봉 화장실
680,,,,인천광역시 서구 119화학대응센터 및 원창119안전센터 신축공사
681,,,,전라남도 무안군 오룡지구 내 근린공원 공중화장실
682,경상남도 창원시 의창구 대산면 제동리 822-2,464593,303744,경상남도 창원시 대산면보건지소
683,,,,경상북도 칠곡군 금남 인문학당
684,,,,경상남도 남해군 남해 다이어트보물섬 조성사업(다이어트센터)
685,전라북도 김제시 요촌동 141-8,299754,355858,전라북도 김제시 김제시 치매안심센터
686,,,,광주광역시 동구 동명동 전천후 게이트볼장 조성공사
687,,,,경기도 성남시 복정제2국공립어린이집
688,,,,경상남도 함안군 함안군 칠서면 보건지소
689,,,,전라남도 신안군 암태면 기능확대형 보건지소
690,,,,대구광역시 수성구 고산건강생활지원센터 ·고산노인복지관
691,,,,경상남도 양산시 하북체육공원 제3구장
692,서울특별시 관악구 봉천동 912-26,306953,542770,서울특별시 관악구 관악청년청
693,,,,경기도 시흥시 배곧어울림센터-2
694,,,,서울특별시 서대문구 서대문구 구립 가재울청소년센터
695,,,,충청남도 보령시 보령시 농산물가공 지원센터
696,경기도 하남시 덕풍동 산36-3,329306,549600,경기도 하남시 하남경찰서 덕풍지구대
697,경상북도 영덕군 영덕읍 덕곡리 228-2,523388,424517,경상북도 영덕군 영덕군 보건소
698,,,,경상북도 의성군 의성읍 도시재생뉴딜사업 어울림센터
699,,,,광주광역시 북구 북구행복어울림센터 건립 기본 및 실시설계 용역
700,서울특별시 강남구 개포2동 139,317408,542745,서울특별시 강남구 일원동 741-3 도서관
701,,,,전라남도 영암군 영암남풍 고령자 복지주택
702,,,,경상남도 산청군 생초국제조각공원 화장실
703,경상남도 창원시 마산합포구 오동동 113-23,452877,290137,경상남도 창원시 오동민원센터
704,,,,경기도 파주시 해마루촌 공중화장실
705,,,,제주특별자치도 제주시 서부지구 생활밀착형 국민체육센터
706,강원도 춘천시 우두동 1066-7,376362,588631,강원도 춘천시 건강생활지원센터
707,서울특별시 강동구 천호동 174-1,323668,549085,서울특별시 강동구 천호3동 제2공영주차장
708,,,,서울특별시 영등포구 신길6동 공동문화복합시설
709,부산광역시 강서구 명지동 3245-13,482707,276596,부산광역시 강서구 명지녹산산단 명지어린이집
710,,,,충청남도 부여군 부여군 가족행복센터
711,,,,경상북도 울진군 한마음광장 공중(어업인)화장실
712,,,,전라북도 임실군 임실N농특산물 유통센터
713,,,,인천광역시 서구 회화마을 커뮤니티센터
714,,,,전라남도 광양시 광영동 농촌중심지활성화사업(공영주차장)
715,,,,전라북도 고창군 세이브더칠드런 고창 농어촌 놀이터
716,광주광역시 동구 소태동 486-1,303145,281243,광주광역시 동구 지원1동 복합커뮤니티센터
717,광주광역시 동구 학동 721,302954,282102,광주광역시 동구 지원1동 마을사랑채
718,,,,경기도 평택시 큰나루근린공원 화장실
719,,,,경상남도 함양군 문정공중화장실
720,,,,경상남도 함양군 점촌마을 공중화장실
721,,,,충청북도 옥천군 군서면 금천리 공중화장실
722,,,,충청북도 옥천군 군서면 증산리 공중화장실
723,충청북도 보은군 속리산면 구병리 437,388567,431294,충청북도 보은군 속리산면 구병리 공중화장실
724,,,,전라남도 고흥군 전남(고흥) 스마트팜 혁신밸리 지원센터
725,,,,강원도 인제군 들꽃마을 방문자센터
726,강원도 양구군 국토정중앙면 청리 897-1,403138,611571,강원도 양구군 국립농산물품질관리원 양구사무소
727,,,,경상남도 거제시 저도 관광편의시설(화장실)
728,전라북도 진안군 성수면 외궁리 719-3,338968,345521,전라북도 진안군 진안경찰서 성수파출소
729,전라북도 장수군 번암면 노단리 1151-3,358812,325815,전라북도 장수군 장수경찰서 번암파출소
730,,,,울산광역시 남구 옥동 어울림센터 신축공사
731,,,,인천광역시 미추홀구 미추홀구 용현3동 제2노외공영주차장
732,,,,경기도 구리시 구리전통시장 제2공영주차빌딩
733,,,,경상북도 경산시 진량읍 희망나눔센터
734,,,,경상남도 고성군 동고성 체육시설
735,인천광역시 미추홀구 용현5동 627-608,279575,539151,인천광역시 미추홀구 수산기술지원센터
736,인천광역시 중구 송월동3가 11-45,278155,542742,인천광역시 중구 동화마을 경로당
737,,,,경상북도 칠곡군 한티억새마을 관광자원화사업
738,,,,제주특별자치도 서귀포시 서귀포 혁신도시 국민체육센터
739,,,,경상남도 하동군 소다사 복지회관
740,,,,전라북도 남원시 남원 화장품 지식산업센터
741,경상남도 산청군 시천면 내대리 587-15,377184,297680,경상남도 산청군 내대보건진료소
742,인천광역시 남동구 서창동 683,289636,536936,인천광역시 남동구 서창2동 행정복지센터
743,경상북도 봉화군 봉성면 외삼리 14-10,472518,478101,경상북도 봉화군 봉화정자문화생활관
744,충청남도 보령시 대천동 170-1,274270,417726,충청남도 보령시 대천4동 행정복지센터
745,,,,전라남도 광양시 광양 골약중학교
746,,,,경기도 시흥시 죽율체육공원 화장실 신축공사
747,,,,전라남도 여수시 '가칭' 웅동초등학교 신축공사
748,,,,강원도 원주시 새마음 근린공원 공중화장실
749,강원도 평창군 진부면 하진부리 1289-46,449315,559027,강원도 평창군 평창송어종합공연체험장
750,,,,전라남도 신안군 홍도 기능확대형 보건지소
751,,,,전라남도 신안군 하의면 기능확대형 보건지소
752,,,,충청북도 음성군 갑산 체리마을 산림욕장 관리실 및 화장실
753,,,,전라북도 부안군 실버커뮤니티센터 건립공사
754,,,,제주특별자치도 제주시 올레20코스 안내소
755,제주특별자치도 제주시 한경면 저지리 1843-2,237845,83367,제주특별자치도 제주시 올레14코스 안내소
756,충청북도 옥천군 군서면 은행리 143-2,356789,407854,충청북도 옥천군 은행보건진료소
757,서울특별시 서대문구 홍은동 273-10,306061,553638,서울특별시 서대문구 서대문구청 별관
758,,,,경상남도 김해시 이윤재 허웅선생 기념관
759,,,,전라북도 부안군 운호마을 공중화장실
760,,,,전라북도 고창군 문수산 편백숲 주차장 조성사업
761,,,,경기도 군포시 광정동 주민커뮤니티센터
762,,,,대구광역시 달서구 청년창업공작소
763,,,,경상북도 청송군 현동면 도평재래시장 공중화장실
764,,,,경상북도 울진군 중흥부 경로당
765,전라남도 완도군 신지면 신리 153-7,291455,192948,전라남도 완도군 완도 해양치유센터
766,,,,강원도 고성군 죽왕초 개방형 다목적체육관 신축공사
767,,,,충청남도 예산군 내포자연놀이뜰 건립공사
768,,,,경기도 포천시 (가칭)영평초등학교 신축공사
769,제주특별자치도 서귀포시 서호동 1601,261969,74120,제주특별자치도 서귀포시 공립 별빛하나 어린이집
770,,,,경상북도 울진군 북울진도서관 신축공사
771,,,,충청북도 제천시 제천세무서 청사
772,충청북도 청주시 청원구 사천동 91-15,353475,453298,충청북도 청주시 청주 실내빙상장
773,,,,울산광역시 동구 동울산종합시장 공영주차장 및 고객지원센터
774,,,,경기도 가평군 청평면 생활형 국민체육센터 건립공사
775,,,,경기도 가평군 상면 생활형 국민체육센터 건립공사
776,,,,강원도 원주시 원주 남권역 복합체육센터
777,서울특별시 성북구 석관동 183-15,317508,556881,서울특별시 성북구 장위석관 보건지소
778,,,,전라북도 군산시 전북 사회적경제 혁신타운
779,,,,경기도 안산시 수원~인천 복선전철 사리역사
780,인천광역시 옹진군 자월면 이작리 541-1,245153,509798,인천광역시 옹진군 자월면 이작리 공중화장실
781,인천광역시 옹진군 덕적면 소야리 347-1,238322,513890,인천광역시 옹진군 덕적면 소야리 공중화장실
782,,,,인천광역시 옹진군 덕적면 백아리 공중화장실
783,,,,강원도 원주시 치악산국립공원 체험학습장
784,,,,대전광역시 유성구 유성구 하기동 여가녹지 화장실 및 관리사무소
785,,,,강원도 평창군 용산 보건진료소 신축공사
786,대전광역시 서구 갈마동 293-26,343457,417086,대전광역시 서구 서구 보훈회관
787,충청남도 부여군 남면 회동리 339-2,292864,401957,충청남도 부여군 남면행정복지센터
788,대전광역시 유성구 반석동 713,337962,421343,대전광역시 유성구 아가랑 도서관
789,,,,경상남도 합천군 합천 다함께 우리아이 행복센터
790,,,,제주특별자치도 서귀포시 신흥2리 동백마을 노인회관
791,,,,전라남도 여수시 여문공원 종합정비사업(3구역 화장실 신축)
792,,,,전라남도 여수시 여문공원 종합정비사업(2구역 화장실 신축)
793,,,,전라북도 익산시 만경강문화관
794,,,,전라남도 순천시 순천시 연향동 주차전용 건축물 건립사업
795,전라남도 곡성군 오곡면 오지리 909-1,337740,297315,전라남도 곡성군 곡성경찰서 오곡파출소
796,,,,인천광역시 서구 드론인증센터 및 이착륙장
797,,,,충청북도 제천시 충북지원 종자정선시설
798,,,,제주특별자치도 서귀포시 아랑조을거리 공영주차장 복층화사업
799,충청북도 진천군 덕산읍 두촌리 2447,358893,478530,충청북도 진천군 충북혁신도시 복합혁신센터
800,,,,전라남도 해남군 해남청년 오프라인 플랫폼 청년카페
801,경기도 여주시 천송동 300-4,369875,522200,경기도 여주시 여주시 차량등록사무소
802,울산광역시 울주군 상북면 명촌리 152,498456,330745,울산광역시 울주군 명촌경로당
803,울산광역시 중구 우정동 213-2,519045,329011,울산광역시 중구 울산광역시 상수도사업본부 중부사업소
804,경상북도 군위군 의흥면 읍내리 420-16,464530,397508,경상북도 군위군 군위군 의흥면사무소
805,,,,서울특별시 광진구 서울특별시 광진구 구의동 업무시설
806,,,,경기도 성남시 성남 금곡체육공원 국민체육센터
807,충청남도 아산시 둔포면 석곡리 1785,315712,480732,충청남도 아산시 염작초등학교
808,,,,경기도 광주시 경안동 도시재생뉴딜사업 거점시설 조성사업 플랫폼 YF
809,,,,전라남도 광양시 광양시 진상5일시장 현대화사업
810,,,,전라북도 고창군 삼계면 농촌중심지활성화사업 세부설계 윤슬관(커뮤니티센터)
811,,,,전라북도 남원시 남원세무서 청사
812,,,,인천광역시 부평구 청천2구역 복합문화센터
813,인천광역시 남동구 서창동 671 인천서창동우체국,289727,536374,인천광역시 남동구 인천서창동우체국
814,,,,경상남도 김해시 부전 - 마산 복선전철 민간투자시설사업 장유역
815,,,,충청남도 보령시 보령머드 테마파크 조성사업
816,경기도 하남시 망월동 955,328404,552028,경기도 하남시 하남 미사도서관
817,전라북도 완주군 봉동읍 둔산리 864-14,320869,374091,전라북도 완주군 청완초등학교
818,,,,세종특별자치시  해밀중고등학교
819,제주특별자치도 제주시 한림읍 옹포리 460,237719,91278,제주특별자치도 제주시 옹포리 경로당
820,,,,전라남도 고흥군 고흥터미널주변 공영주차장(타워)
821,경상북도 의성군 단밀면 생송리 230-5,431634,419447,경상북도 의성군 생송 보건진료소
822,서울특별시 중랑구 상봉동 126-39,319030,554931,서울특별시 중랑구 상봉2동 복합청사
823,,,,경상남도 남해군 한려해상국립공원 금산주차장 공중화장실
824,,,,경상북도 경산시 경산치유의 숲
825,,,,경상북도 상주시 경북대 상주캠퍼스 앞 매표소
826,,,,대구광역시 달서구 문화어울마당 쉼터조성 및 마을주차장 확충개선공사
827,,,,"서울특별시 성동구 삼선동 1가 278-5,6번지 공영주차장"
828,,,,경상남도 의령군 궁류면 농촌중심지활성화사업 중 궁류목욕장
829,,,,충청남도 천안시 천안생활체육야구장 공중화장실 4동
830,,,,충청남도 천안시 천안생활체육야구장 공중화장실 3동
831,,,,인천광역시 서구 허암 정희량 유허지 화장실
832,,,,경기도 동두천시 송내동 주차장 조성사업
833,,,,경기도 남양주시 이석영청년창업센터
834,전라남도 무안군 청계면 도림리 469-3,256754,257923,전라남도 무안군 무안군 청계면 도림리 공중화장실
835,,,,강원도 삼척시 속초 다목적 실내 생활체육관
836,,,,충청남도 당진시 합덕제 농어촌테마공원 샤워실
837,부산광역시 동구 초량동 1205-10,494962,279973,부산광역시 동구 부산오페라하우스
838,경기도 김포시 마산동 621-15,280506,560738,경기도 김포시 마산동 행정복지센터
839,,,,경기도 성남시 (가칭)고등유치원
840,,,,광주광역시 광산구 노사동반성장 지원센터 건립사업
841,,,,경기도 동두천시 승지골 경로당 신축
842,,,,충청북도 영동군 양산면 기초생활거점육성사업 건강관리센터
843,경기도 시흥시 능곡동 808-1,294545,529817,경기도 시흥시 시흥시 차량등록사업소
844,,,,충청북도 청주시 북부시장 제1주차장 카페
845,,,,경기도 여주시 점동면 공공청사 복합건립사업
846,경기도 용인시 수지구 풍덕천동 1186,318957,523977,경기도 용인시 풍덕천 경로당
847,,,,전라북도 군산시 청암산 생태체험센터
848,충청남도 천안시 서북구 입장면 산정리 264-1,327083,482402,충청남도 천안시 입장면 산정1리 경로당
849,강원도 평창군 평창읍 중리 15-3,436477,530560,강원도 평창군 평창돌문화체험관
850,,,,서울특별시 송파구 풍납2동 복합청사
851,,,,충청남도 아산시 2020년 은행나무길 화장실(느티광장) 신축공사
852,,,,대전광역시 대덕구 새여울 커뮤니티센터
853,,,,경기도 시흥시 시화MTV 86호 수변공원 화장실
854,,,,경기도 시흥시 시화MTV 85호 수변공원 화장실
855,,,,부산광역시 사하구 신평장림 산업단지 혁신지원센터
856,,,,인천광역시 강화군 석모도 만남의 광장(공중화장실)
857,,,,경상남도 고성군 이당일반산업단지 내 지원시설(식당)
858,,,,대구광역시 서구 대구 서구 복합커뮤니티시설
859,,,,강원도 철원군 철원군장병쉼터
860,경기도 안성시 도기동 67-21,335209,488992,경기도 안성시 안성시 정신건강복지센터
861,,,,인천광역시 서구 마전 다목적체육관 신축공사
862,경기도 수원시 영통구 매탄동 1268,315602,517860,경기도 수원시 매탄2동 공영주차장
863,,,,서울특별시 강남구 강북장애인복지관
864,,,,경상북도 고령군 고아리벽화고분 모형관
865,전라북도 익산시 성당면 장선리 275-2,304543,387945,전라북도 익산시 익산경찰서 성당파출소
866,,,,전라남도 완도군 완도군 청년센터
867,서울특별시 동대문구 청량리동 235-6,316137,553852,서울특별시 동대문구 힐스테이트 청량리역
868,세종특별자치  조치원읍 원리 12-11,337375,444612,세종특별자치시  세종전통시장 주차타워
869,경기도 수원시 권선구 오목천동,308293,516245,경기도 수원시 수인분당선 오목천역
870,경상남도 하동군 진교면 월운리 681,389605,274427,경상남도 하동군 갑정보건진료소
871,경기도 수원시 권선구 고색동,309735,516916,경기도 수원시 수인분당선 고색역
872,,,,충청남도 홍성군 홍성 어사노을공원 화장실
873,,,,강원도 홍천군 화상대2리 어은동 마을회관 및 경로당
874,,,,인천광역시 강화군 어유정항 화장실 신축공사
875,,,,전라남도 강진군 강진만 생태탐방 학습홍보관
876,경기도 안성시 옥산동 564,334005,489535,경기도 안성시 아양도서관
877,,,,충청북도 괴산군 괴산 서울농장
878,,,,전라북도 익산시 익산 공공승마장 및 재활승마 인프라 조성공사
879,,,,전라북도 전주시 전주 덕진구 혁신동 주민센터 건립공사
880,,,,경기도 구리시 구리시 갈매동 복합청사
881,,,,충청남도 서천군 송석항 해의커뮤니티센터
882,,,,경기도 화성시 (가칭)봉담1유치원
883,,,,경상북도 영천시 (가칭)웰컴센터
884,,,,충청북도 제천시 제천시 생활밀착형 국민체육센터 건립사업
885,,,,경상북도 영천시 (가칭)어울림플랫폼
886,경상북도 경주시 건천읍 천포리 402-1,499620,362077,경상북도 경주시 경주국립공원 건천분소
887,인천광역시 남동구 간석동 49-1,286487,541234,인천광역시 남동구 간석4동 행정복지센터
888,,,,경기도 광주시 광남동 행정복합문화시설
889,경기도 수원시 팔달구 인계동 1117,314802,518218,경기도 수원시 팔달구 문화센터
890,,,,인천광역시 강화군 삼산면 주민자치타운 청사
891,,,,인천광역시 서구 (가칭)검단5초등학교
892,경기도 광주시 오포읍 신현리 46,327341,530546,경기도 광주시 오포 어린이 체육시설
893,제주특별자치도 제주시 추자면 대서리 19,242710,153210,제주특별자치도 제주시 추자파출소
894,,,,강원도 동해시 동호지구 도시재생사업 파란발전소
895,,,,충청남도 예산군 충남 스포츠센터 건립공사 통합운영센터 및 수영장
896,,,,충청남도 예산군 충남 스포츠센터 건립공사 다목적체육관
897,,,,경기도 화성시 화성 독립운동 기념관 건립공사
898,충청북도 충주시 금릉동 577,392078,487827,충청북도 충주시 유네스코 국제무예센터
899,충청북도 청주시 청원구 오창읍 양청리 810-9,350067,456905,충청북도 청주시 생명초중학교
900,경기도 화성시 영천동 539-8,320650,512457,경기도 화성시 다원유치원
901,,,,강원도 원주시 서부권 건강생활지원센터
902,경상남도 김해시 전하동  17-1,479698,292096,경상남도 김해시 전하3통 경로당
903,,,,전라남도 해남군 보성~임성리 철도건설 해남역사
904,,,,전라남도 장흥군 보성~임성리 철도건설 장흥역사
905,,,,전라남도 장흥군 보성~임성리 철도건설 장동역사
906,,,,전라남도 영암군 보성~임성리 철도건설 영암역사
907,,,,전라남도 강진군 보성~임성리 철도건설 강진역사
908,,,,전라남도 보성군 보성~임성리 철도건설 보성역사
909,,,,충청남도 금산군 금산교육지원청 교육지원센터
910,,,,대전광역시 유성구 솔마루 어린이공원 공중화장실
911,충청북도 청주시 상당구 용암동 236-6,357505,446468,충청북도 청주시 용아초등학교
912,충청북도 청주시 상당구 용암동 122-6,357523,446346,충청북도 청주시 동남유치원
913,,,,서울특별시 동작구 청석 거주자우선주차장 복합화사업
914,,,,서울특별시 용산구 응봉근린공원 관리사무소
915,,,,경기도 이천시 국공립장호원 어린이집 신축공사
916,강원도 양양군 양양읍 남문리 3-23,455048,608248,강원도 양양군 양양전통시장 공영주차장
917,울산광역시 울주군 두동면 천전리 1210-34,504921,335913,울산광역시 울주군 천전경로당
918,충청남도 부여군 부여읍 자왕리 377-3,306422,412644,충청남도 부여군 부여읍 북부보건진료소
919,,,,서울특별시 구로구 구로구 항동복합행정센터 신축공사
920,,,,경기도 수원시 THE 큰 통합놀이터
921,,,,경상북도 문경시 고요아리랑 민속마을
922,,,,울산광역시 울주군 두동곽성경로당
923,,,,울산광역시 울주군 범서곡연경로당
924,,,,울산광역시 울주군 서부2리 경로당
925,대전광역시 동구 성남동 537,349105,415922,대전광역시 동구 성남동 다목적체육관
926,경기도 수원시 팔달구 고등동 57-1,312010,519508,경기도 수원시 화서시장 공영주차장
927,서울특별시 영등포구 여의도동 1,304228,548319,서울특별시 영등포구 국회 의원회관
928,경기도 남양주시 다산동 6120,326292,557772,경기도 남양주시 다산꽃다비유치원
929,,,,경상남도 하동군 옥종 행복나눔센터
930,충청남도 공주시 금성동 65-2,321642,429703,충청남도 공주시 공산성 방문자 센터
931,서울특별시 동작구 신대방동 344-281,305259,544125,서울특별시 동작구 구립 한울 어린이집
932,강원도 강릉시 연곡면 삼산리 46-3,462226,579248,강원도 강릉시 소금강분소
933,,,,경상남도 하동군 하동 나누리플랫폼
934,,,,경상남도 통영시 정량천 생태하천 공중화장실
935,,,,울산광역시 울주군 상평2리 경로당
936,,,,경상북도 영천시 언하2동 경로당
937,경상북도 영천시 자양면 성곡리 552-1,491929,386944,경상북도 영천시 영천시 자양보건지소
938,,,,세종특별자치시  정부세종청사 직장어린이집(1-38)
939,,,,전라북도 군산시 대야시장 인근 편의시설
940,,,,경상북도 경주시 경주시 건천읍 행정복합타운
941,,,,경상남도 밀양시 밀양시농업기술센터 교육관
942,,,,대전광역시 대덕구 신탄진 도시재생 육아종합지원센터
943,,,,경상북도 문경시 영순면 분회경로당
944,,,,강원도 고성군 행복고성문화복합센터
945,,,,경기도 군포시 산본로데오거리 주차전용건축물
946,,,,전라북도 정읍시 신태인읍 행정문화복합센터
947,,,,충청남도 공주시 치유센터 조성사업
948,,,,충청남도 금산군 남부체육센터 클럽하우스
949,,,,전라북도 고창군 아산면 농촌중심지활성화사업(아산희망센터)
950,,,,경기도 화성시 무봉산 자연휴양림
951,충청남도 계룡시 엄사면 유동리 288,331285,408368,충청남도 계룡시 계룡시 종합사회복지관
952,,,,경상북도 경주시 양동마을 경로당
953,서울특별시 동작구 사당동 256-1,309412,542984,서울특별시 서초구 방배숲도서관
954,,,,전라남도 여수시 꽃가람공원 공중화장실
955,,,,경기도 부천시 (가칭)계수중학교 신축공사
956,,,,서울특별시 송파구 송파 구립 거여하나어린이집
957,,,,경상북도 포항시 경상북도 동부청사 건립공사
958,,,,경상북도 김천시 경상북도김천교육지원청 학생문화예술센터
959,,,,경기도 광명시 개운어린이공원 지하주차장
960,,,,제주특별자치도 제주시 신산머루 돌봄센터 신축공사
961,광주광역시 동구 학동  55,301925,282767,광주광역시 동구 남광주시장 공중화장실
962,,,,부산광역시 사상구 부전~마산 복선전철 사상역
963,경상남도 거창군 거창읍 가지리 188-1,392101,343968,경상남도 거창군 거창 하천환경교육센터
964,울산광역시 북구 산하동 산61-11,530191,337968,울산광역시 북구 강동고등학교
965,,,,제주특별자치도 서귀포시 서귀포 추모공원 공설봉안당(별관)
966,,,,경상남도 양산시 가촌2초등학교 교사 신축공사
967,,,,경기도 화성시 봉담2 주2 공영주차장
968,,,,경기도 화성시 봉담2 주1 공영주차장
969,경기도 고양시 일산동구 마두동 804,292484,561680,경기도 고양시 고양도서관
970,경상북도 영천시 야사동 183-5,485473,375359,경상북도 영천시 동부4통 경로당
971,,,,경기도 용인시 수지구 동천동 노인정 신축공사
972,,,,충청남도 서산시 해미시장 시설현대화사업 관광형 테마시장
973,부산광역시 강서구 명지동 3390-1,484574,278407,부산광역시 강서구 강서구 육아종합지원센터
974,,,,경기도 성남시 위례 어울림 종합사회복지관
975,전라북도 전주시 덕진구 덕진동2가 179-6,320760,361286,전라북도 전주시 전주덕진지구대
976,,,,제주특별자치도 제주시 삼양동 선사유적지 주차장 관리사무소
977,,,,충청북도 음성군 금왕 산업단지 개방형체육관 건립사업
978,전라남도 순천시 연향동 144 호남호국기념관,356466,259829,전라남도 순천시 호남 호국기념관
979,,,,광주광역시 북구 스테이션G 건립사업
980,강원도 홍천군 북방면 중화계리 147-2,388482,566736,강원도 홍천군 북방면 중화계리 경로당
981,대구광역시 중구 봉산동 206-24,454328,362491,대구광역시 중구 중구 재활용센터
982,,,,경기도 남양주시 남양주경찰서 퇴계원파출소
983,,,,경기도 수원시 수원시 제16호 문화공원 내 화장실
984,인천광역시 중구 중산동 1914-2,273869,544959,인천광역시 중구 인천중산중학교
985,경기도 화성시 장지동 915,319924,507297,경기도 화성시 화남초등학교
986,,,,제주특별자치도 제주시 제주산학융합지구
987,,,,충청남도 서산시 지곡면 청사 건립사업
988,,,,충청북도 충주시 (가칭) 용전고등학교 신축공사
989,,,,충청북도 제천시 제천예술의전당 건립사업 건축공사
990,,,,서울특별시 성동구 성동 맘앤키즈 복합문화센터
991,,,,경기도 시흥시 (가칭)은계1유치원 신축공사
992,경기도 성남시 수정구 고등동 378-1,320975,536692,경기도 성남시 고등동행정복지센터
993,,,,부산광역시 수영구 광안노인복지관 및 수영구 장애인복지관
994,,,,경기도 화성시 동탄2 제28초 이음터
995,,,,경기도 화성시 동탄2 제1초 이음터
996,경상북도 안동시 풍천면 가곡리 595,446939,441434,경상북도 안동시 안동역사
997,세종특별자치시  보람동  767,336789,431180,세종특별자치시  보람종합복지센터
998,,,,서울특별시 금천구 남부도로사업소 청사
999,,,,제주특별자치도 제주시 김녕항 수산문화복합센터
1000,인천광역시 부평구 십정동 186-408,285640,543138,인천광역시 부평구 백운경로당
1001,서울특별시 노원구 상계동 1120-63,317070,564023,서울특별시 노원구 상계5동청사
1002,,,,경기도 오산시 오산천 공영주차장
1003,충청남도 아산시 용화동 677,310571,464243,충청남도 아산시 온양5동 행정복지센터
1004,,,,경상남도 양산시 대운산 생태숲 체험관
1005,충청남도 서천군 장항읍 신창리 150-29,282488,379851,충청남도 서천군 장항의 집
1006,,,,경상남도 거제시 남해 국공립 하나 어린이집
1007,,,,제주특별자치도 제주시 제주시 이도2동 429-7 공영주차장 복층화사업
1008,울산광역시 남구 무거동 1225,516210,328504,울산광역시 남구 철새홍보관
1009,,,,전라남도 완도군 구계등 탐방안내소
1010,,,,충청남도 홍성군 홍성군 가족센터 건립공사
1011,경기도 수원시 영통구 이의동 184,316326,521176,경기도 수원시 경기도 신청사
1012,,,,경기도 광주시 감일2초등학교 신축공사
1013,,,,광주광역시 광산구 광산동 오룡마을 경로당
1014,,,,광주광역시 서구 광주 서구 유덕 하나어린이집
1015,,,,경상남도 김해시 김해서중학교 교사 신축 설계용역
1016,부산광역시 북구 금곡동  54-2,492787,296951,부산광역시 북구 북구소방서
1017,,,,강원도 영월군 동.서강 정원(화장실)
1018,전라남도 구례군 간전면 효곡리 366-6,358379,282345,전라남도 구례군 효곡보건진료소
1019,전라남도 무안군 해제면 유월리 2-1,248273,279436,전라남도 무안군 무안군해상안전체험관
1020,,,,강원도 영월군 영흥14리 경로당
1021,,,,경기도 안양시 해당화 경로당
1022,,,,전라남도 여수시 오동도입구 관리동 및 공중화장실
1023,경기도 하남시 덕풍동 378-2,329576,548962,경기도 하남시 하남우체국
1024,,,,경기도 용인시 용인창의과학도서관
1025,서울특별시 중구 회현동2가 10-1,310352,551333,서울특별시 중구 서울애니메이션센터
1026,,,,경기도 가평군 탄벌쌈지공원 공중화장실
1027,서울특별시 영등포구 대림동 1127,303601,544178,서울특별시 영등포구 e편한세상 영등포 아델포레
